season,week,game_id,home_team,away_team,point_diff,off_yards_gained_h,off_yards_gained_a,off_pass_yards_h,off_pass_yards_a,off_rush_yards_h,off_rush_yards_a,off_turnovers_h,off_turnovers_a,off_touchdowns_h,off_touchdowns_a,off_epa_per_play_h,off_epa_per_play_a,def_epa_per_play_h,def_epa_per_play_a,off_wpa_h,off_wpa_a,def_wpa_h,def_wpa_a,off_cpoe_h,off_cpoe_a,off_success_rate_h,off_success_rate_a,off_qb_epa_h,off_qb_epa_a,def_sacks_h,def_sacks_a,def_qb_hits_h,def_qb_hits_a,off_red_zone_td_rate_h,off_red_zone_td_rate_a,off_third_down_conv_rate_h,off_third_down_conv_rate_a,off_fourth_down_conv_rate_h,off_fourth_down_conv_rate_a,off_first_downs_h,off_first_downs_a,off_pass_rate_h,off_pass_rate_a,off_shotgun_rate_h,off_shotgun_rate_a,off_no_huddle_rate_h,off_no_huddle_rate_a,timeouts_remaining_h,timeouts_remaining_a,score_differential_pre,total_plays,first_half_plays,second_half_plays,overtime_plays,roof,surface,home_win,away_wins,tie_flag,home_team_wins_10season,away_team_wins_10season,ties_10season,home_win_streak_last_3,home_losing_streak_last_3,home_points_scored_last_3,home_points_allowed_last_3,home_wins_to_date,home_losses_to_date,home_ties_to_date,away_win_streak_last_3,away_losing_streak_last_3,away_points_scored_last_3,away_points_allowed_last_3,away_wins_to_date,away_losses_to_date,away_ties_to_date,same_conference,same_division,special_game,gameday,gametime,spread_line,total_line,outdoor_game
2024,16,2024_16_NO_GB,GB,NO,34.0,404.0,196.0,216.0,157.0,190.0,39.0,201.0,187.0,4.0,0.0,0.249,-0.268,-0.268,0.249,0.33,-0.123,-0.123,0.33,-4.146,-14.122,0.512,0.357,20.944,-18.794,3.0,0.0,6.0,3.0,0.001,0.0,0.073,0.057,0.037,0.0,24.0,13.0,0.353,0.557,0.553,0.643,0.071,0.1,2.0,2.0,-0.942,165,84,81,0,outdoors,grass,1,0,0,2,3,0,2.0,1.0,30.333,21.333,10.0,4.0,0.0,1.0,2.0,15.667,17.333,5.0,9.0,0.0,True,False,False,2024-12-23,20:15,14.0,44.0,True
2024,16,2024_16_NYG_ATL,ATL,NYG,27.0,329.0,234.0,208.0,189.0,124.0,45.0,201.0,187.0,2.0,3.0,0.066,-0.344,-0.344,0.066,0.067,-0.387,-0.387,0.067,-3.122,-8.774,0.525,0.474,5.241,-26.827,3.0,0.0,6.0,2.0,0.001,0.0,0.101,0.039,0.0,0.0,22.0,14.0,0.37,0.564,0.778,0.615,0.025,0.103,2.0,2.0,-0.516,169,90,79,0,closed,fieldturf,1,0,0,3,1,0,1.0,2.0,16.333,22.667,7.0,7.0,0.0,0.0,3.0,15.0,25.333,2.0,12.0,0.0,True,False,False,2024-12-22,13:00,9.5,42.5,False
2024,16,2024_16_PHI_WAS,WAS,PHI,3.0,370.0,338.0,305.0,168.0,65.0,170.0,204.0,187.0,5.0,3.0,0.063,0.108,0.108,0.063,0.612,0.159,0.159,0.612,-2.28,-3.963,0.488,0.452,8.206,10.017,4.0,1.0,7.0,2.0,0.001,0.001,0.085,0.032,0.024,0.032,23.0,20.0,0.553,0.43,0.776,0.806,0.494,0.172,0.0,2.0,-1.242,188,94,94,0,outdoors,grass,1,0,0,8,13,0,2.0,1.0,29.333,24.0,9.0,5.0,0.0,3.0,0.0,24.333,16.0,12.0,2.0,0.0,True,True,False,2024-12-22,13:00,-4.0,47.0,True
2024,16,2024_16_PIT_BAL,BAL,PIT,17.0,418.0,315.0,206.0,223.0,215.0,92.0,201.0,187.0,3.0,3.0,0.168,-0.083,-0.083,0.168,0.457,0.003,0.003,0.457,0.831,17.222,0.558,0.474,12.909,-6.437,3.0,1.0,5.0,0.0,0.001,0.001,0.052,0.053,0.0,0.0,24.0,19.0,0.321,0.474,0.59,0.487,0.026,0.282,3.0,2.0,-1.5,162,85,77,0,outdoors,grass,1,0,0,8,13,0,2.0,1.0,28.0,20.333,9.0,5.0,0.0,2.0,1.0,28.0,26.333,10.0,4.0,0.0,True,True,False,2024-12-21,16:30,7.0,44.5,True
2024,16,2024_16_SF_MIA,MIA,SF,12.0,381.0,374.0,215.0,317.0,167.0,57.0,201.0,186.0,2.0,2.0,0.197,0.01,0.01,0.197,0.252,-0.18,-0.18,0.252,0.836,-1.384,0.575,0.506,15.757,0.835,3.0,0.0,6.0,1.0,0.0,0.001,0.05,0.06,0.0,0.0,22.0,20.0,0.432,0.529,0.691,0.471,0.074,0.059,2.0,0.0,-1.675,175,88,87,0,outdoors,grass,1,0,0,2,1,0,1.0,2.0,20.333,25.333,6.0,8.0,0.0,1.0,2.0,18.0,20.0,6.0,8.0,0.0,False,False,False,2024-12-22,16:25,-2.0,44.0,True
2024,16,2024_16_TB_DAL,DAL,TB,2.0,317.0,410.0,286.0,318.0,35.0,92.0,201.0,187.0,2.0,3.0,0.054,0.026,0.026,0.054,0.225,-0.185,-0.185,0.225,5.05,3.156,0.425,0.57,4.346,5.846,4.0,1.0,4.0,3.0,0.001,0.001,0.065,0.07,0.0,0.0,15.0,25.0,0.481,0.605,0.481,0.581,0.025,0.14,2.0,0.0,-1.754,179,95,84,0,closed,matrixturf,1,0,0,2,3,0,2.0,1.0,25.667,20.333,6.0,8.0,0.0,3.0,0.0,31.333,17.667,8.0,6.0,0.0,True,False,False,2024-12-22,20:20,-4.5,47.5,False
2024,16,2024_16_TEN_IND,IND,TEN,8.0,458.0,311.0,134.0,247.0,324.0,65.0,201.0,186.0,5.0,4.0,0.137,0.048,0.048,0.137,0.315,-0.113,-0.113,0.315,-6.421,-1.602,0.518,0.506,11.362,3.683,1.0,1.0,4.0,1.0,0.001,0.001,0.098,0.066,0.012,0.0,19.0,17.0,0.167,0.506,0.714,0.584,0.06,0.156,2.0,0.0,-0.708,167,81,86,0,closed,fieldturf,1,0,0,13,8,0,1.0,2.0,14.667,26.333,6.0,8.0,0.0,0.0,3.0,17.333,29.667,3.0,11.0,0.0,True,True,False,2024-12-22,13:00,4.0,42.5,False
2024,17,2024_17_ARI_LA,LA,ARI,4.0,257.0,396.0,201.0,298.0,57.0,98.0,201.0,186.0,1.0,1.0,-0.044,-0.063,-0.063,-0.044,0.083,-0.304,-0.304,0.083,-12.166,2.581,0.465,0.495,-3.108,-5.842,4.0,0.0,6.0,2.0,0.0,0.0,0.085,0.067,0.0,0.0,12.0,24.0,0.5,0.624,0.486,0.645,0.139,0.043,1.0,0.0,-1.255,174,90,84,0,dome,matrixturf,1,0,0,14,7,0,3.0,0.0,25.0,19.0,9.0,6.0,0.0,1.0,2.0,26.0,27.667,7.0,8.0,0.0,True,True,False,2024-12-28,20:15,6.5,48.0,False
2024,17,2024_17_ATL_WAS,WAS,ATL,6.0,412.0,337.0,268.0,214.0,145.0,123.0,201.0,186.0,4.0,3.0,0.131,0.1,0.1,0.131,0.603,0.146,0.146,0.603,-0.321,-4.834,0.51,0.562,13.121,8.001,2.0,5.0,2.0,5.0,0.001,0.001,0.061,0.025,0.031,0.025,29.0,23.0,0.505,0.525,0.782,0.712,0.634,0.1,1.0,2.0,-2.199,190,82,92,16,outdoors,grass,1,0,0,3,2,0,3.0,0.0,32.667,23.667,10.0,5.0,0.0,2.0,1.0,23.333,19.333,8.0,7.0,0.0,True,False,False,2024-12-29,20:20,3.5,46.5,True
2024,17,2024_17_BAL_HOU,HOU,BAL,-29.0,211.0,432.0,160.0,212.0,51.0,220.0,201.0,186.0,0.0,4.0,-0.273,0.256,0.256,-0.273,-0.239,0.327,0.327,-0.239,-9.15,6.783,0.386,0.566,-19.108,19.471,1.0,5.0,4.0,9.0,0.0,0.001,0.057,0.054,0.0,0.0,10.0,25.0,0.563,0.276,0.549,0.553,0.07,0.013,3.0,3.0,0.592,152,86,66,0,closed,astroturf,0,1,0,1,4,0,2.0,1.0,20.667,19.667,9.0,6.0,0.0,2.0,1.0,29.333,18.333,10.0,5.0,0.0,True,False,True,2024-12-25,16:30,-5.5,46.5,False
2024,17,2024_17_CAR_TB,TB,CAR,34.0,551.0,204.0,351.0,173.0,202.0,31.0,201.0,186.0,5.0,3.0,0.32,-0.13,-0.13,0.32,0.42,-0.034,-0.034,0.42,20.16,9.89,0.604,0.478,29.076,-8.741,5.0,2.0,7.0,3.0,0.001,0.0,0.111,0.03,0.0,0.0,32.0,12.0,0.402,0.537,0.457,0.627,0.043,0.09,3.0,2.0,0.591,165,95,70,0,outdoors,grass,1,0,0,12,9,0,2.0,1.0,30.667,18.667,8.0,7.0,0.0,1.0,2.0,22.0,27.333,4.0,11.0,0.0,True,True,False,2024-12-29,13:00,9.5,47.5,True
2024,17,2024_17_DAL_PHI,PHI,DAL,34.0,376.0,268.0,197.0,142.0,181.0,126.0,201.0,188.0,4.0,2.0,0.224,-0.259,-0.259,0.224,0.142,-0.291,-0.291,0.142,10.486,-9.649,0.519,0.416,18.119,-15.297,1.0,0.0,3.0,1.0,0.001,0.0,0.074,0.08,0.012,0.0,20.0,16.0,0.268,0.416,0.61,0.468,0.22,0.039,1.0,3.0,-0.094,168,93,75,0,outdoors,grass,1,0,0,9,12,0,2.0,1.0,27.333,21.667,12.0,3.0,0.0,2.0,1.0,25.333,21.667,7.0,8.0,0.0,True,True,False,2024-12-29,13:00,7.5,37.5,True
2024,17,2024_17_DEN_CIN,CIN,DEN,6.0,499.0,329.0,409.0,235.0,91.0,94.0,202.0,186.0,4.0,3.0,0.118,0.117,0.117,0.118,1.77,1.175,1.175,1.77,14.497,9.387,0.566,0.473,17.076,8.654,2.0,7.0,4.0,12.0,0.001,0.0,0.067,0.054,0.01,0.014,34.0,19.0,0.598,0.527,0.738,0.5,0.009,0.149,0.0,0.0,-1.271,199,79,88,32,outdoors,fieldturf,1,0,0,3,3,0,3.0,0.0,29.333,17.667,7.0,8.0,0.0,2.0,1.0,33.0,26.333,9.0,6.0,0.0,True,False,False,2024-12-28,16:30,3.5,50.5,True
2024,17,2024_17_DET_SF,SF,DET,-6.0,475.0,441.0,416.0,289.0,59.0,155.0,201.0,186.0,5.0,5.0,0.202,0.339,0.339,0.202,0.294,0.86,0.86,0.294,18.043,11.947,0.602,0.566,16.744,28.155,2.0,2.0,4.0,6.0,0.001,0.001,0.062,0.108,0.012,0.024,29.0,23.0,0.566,0.452,0.578,0.405,0.108,0.0,1.0,3.0,-2.569,173,82,91,0,outdoors,grass,0,1,0,2,1,0,1.0,2.0,20.333,18.0,6.0,9.0,0.0,2.0,1.0,36.667,32.0,13.0,2.0,0.0,True,False,False,2024-12-30,20:15,-4.0,50.5,True
2024,17,2024_17_GB_MIN,MIN,GB,2.0,441.0,273.0,372.0,175.0,72.0,98.0,201.0,187.0,3.0,3.0,-0.027,-0.033,-0.033,-0.027,0.301,-0.069,-0.069,0.301,8.486,1.753,0.505,0.506,-2.454,-2.576,3.0,1.0,7.0,4.0,0.001,0.001,0.067,0.105,0.0,0.0,26.0,16.0,0.5,0.481,0.457,0.675,0.076,0.247,2.0,0.0,-0.97,180,85,95,0,dome,sportturf,1,0,0,10,10,1,3.0,0.0,33.0,19.0,13.0,2.0,0.0,2.0,1.0,31.667,15.667,11.0,4.0,0.0,True,True,False,2024-12-29,16:25,-1.0,49.0,False
2024,17,2024_17_IND_NYG,NYG,IND,12.0,389.0,446.0,314.0,320.0,80.0,126.0,201.0,187.0,6.0,4.0,0.259,0.075,0.075,0.259,0.573,0.126,0.126,0.573,10.658,7.665,0.474,0.543,19.667,7.05,2.0,0.0,4.0,1.0,0.001,0.001,0.092,0.076,0.0,0.011,15.0,25.0,0.338,0.468,0.39,0.67,0.052,0.053,2.0,0.0,-2.058,181,89,92,0,outdoors,fieldturf,1,0,0,1,2,0,0.0,3.0,10.667,27.667,2.0,13.0,0.0,2.0,1.0,25.333,28.333,7.0,8.0,0.0,False,False,False,2024-12-29,13:00,-7.5,40.5,True
2024,17,2024_17_KC_PIT,PIT,KC,-19.0,364.0,389.0,217.0,332.0,147.0,57.0,202.0,186.0,1.0,4.0,-0.13,0.192,0.192,-0.13,-0.238,0.308,0.308,-0.238,-2.499,7.687,0.457,0.5,-9.22,14.562,0.0,5.0,2.0,9.0,0.0,0.001,0.088,0.041,0.0,0.014,23.0,20.0,0.527,0.566,0.581,0.684,0.28,0.026,3.0,3.0,-2.864,175,86,89,0,outdoors,grass,0,1,0,3,3,0,1.0,2.0,19.0,25.0,10.0,5.0,0.0,3.0,0.0,22.333,14.333,14.0,1.0,0.0,True,False,True,2024-12-25,13:00,-3.0,43.5,True
2024,17,2024_17_LAC_NE,NE,LAC,-33.0,181.0,428.0,117.0,300.0,64.0,128.0,202.0,186.0,1.0,4.0,-0.282,0.25,0.25,-0.282,-0.185,0.382,0.382,-0.185,-8.616,3.741,0.463,0.553,-18.898,23.467,0.0,4.0,4.0,5.0,0.0,0.001,0.03,0.109,0.0,0.022,11.0,28.0,0.559,0.479,0.618,0.5,0.132,0.032,3.0,3.0,-0.765,168,84,84,0,outdoors,fieldturf,0,1,0,4,1,0,0.0,3.0,20.667,26.333,3.0,12.0,0.0,1.0,2.0,22.667,28.667,9.0,6.0,0.0,True,False,False,2024-12-28,13:00,-6.0,42.0,True
2024,17,2024_17_LV_NO,NO,LV,-15.0,269.0,388.0,206.0,232.0,63.0,158.0,201.0,186.0,1.0,2.0,-0.242,0.05,0.05,-0.242,-0.124,0.443,0.443,-0.124,-14.224,-9.379,0.405,0.444,-19.153,4.54,1.0,4.0,2.0,5.0,0.0,0.001,0.013,0.112,0.013,0.0,13.0,22.0,0.595,0.407,0.646,0.484,0.127,0.011,0.0,3.0,-1.053,180,83,97,0,dome,sportturf,0,1,0,1,2,0,1.0,2.0,11.0,21.667,5.0,10.0,0.0,1.0,2.0,13.667,19.0,3.0,12.0,0.0,False,False,False,2024-12-29,13:00,-2.0,37.5,False
2024,17,2024_17_MIA_CLE,CLE,MIA,-17.0,276.0,280.0,164.0,259.0,112.0,22.0,202.0,186.0,0.0,2.0,-0.288,-0.077,-0.077,-0.288,-0.553,0.013,0.013,-0.553,-14.867,22.363,0.38,0.4,-26.499,-5.804,4.0,1.0,8.0,6.0,0.0,0.001,0.078,0.027,0.0,0.0,18.0,17.0,0.554,0.487,0.761,0.592,0.185,0.079,0.0,1.0,-1.905,176,84,92,0,outdoors,grass,0,1,0,1,2,0,0.0,3.0,9.0,24.0,3.0,12.0,0.0,2.0,1.0,24.333,21.0,7.0,8.0,0.0,True,False,False,2024-12-29,16:05,-3.0,32.5,True
2024,17,2024_17_NYJ_BUF,BUF,NYJ,26.0,348.0,283.0,261.0,177.0,88.0,106.0,201.0,187.0,5.0,2.0,0.15,-0.192,-0.192,0.15,0.173,-0.28,-0.28,0.173,-2.715,2.548,0.506,0.474,12.776,-9.847,4.0,0.0,6.0,3.0,0.001,0.001,0.095,0.053,0.0,0.0,23.0,20.0,0.43,0.539,0.547,0.566,0.07,0.039,1.0,3.0,-3.148,169,79,90,0,outdoors,a_turf,1,0,0,14,7,0,2.0,1.0,38.0,35.667,12.0,3.0,0.0,1.0,2.0,22.333,25.333,4.0,11.0,0.0,True,True,False,2024-12-29,13:00,10.0,44.5,True
2024,17,2024_17_SEA_CHI,CHI,SEA,-3.0,179.0,265.0,101.0,163.0,78.0,103.0,201.0,187.0,0.0,0.0,-0.151,-0.106,-0.106,-0.151,-0.737,-0.237,-0.237,-0.737,-4.995,8.768,0.392,0.453,-11.15,-2.459,3.0,7.0,7.0,10.0,0.0,0.0,0.068,0.079,0.014,0.0,11.0,12.0,0.554,0.431,0.635,0.569,0.135,0.154,1.0,1.0,-0.647,149,80,69,0,outdoors,grass,0,1,0,2,1,0,0.0,3.0,14.0,34.0,4.0,11.0,0.0,1.0,2.0,22.333,25.0,8.0,7.0,0.0,True,False,False,2024-12-26,20:15,-3.5,43.5,True
2024,17,2024_17_TEN_JAX,JAX,TEN,7.0,295.0,337.0,189.0,200.0,107.0,137.0,201.0,186.0,2.0,1.0,0.132,0.016,0.016,0.132,0.255,-0.19,-0.19,0.255,2.143,-2.764,0.493,0.494,9.406,1.322,3.0,2.0,5.0,3.0,0.001,0.0,0.114,0.085,0.0,0.012,18.0,23.0,0.361,0.494,0.542,0.771,0.111,0.145,2.0,0.0,-2.245,167,84,83,0,outdoors,grass,1,0,0,8,13,0,1.0,2.0,16.333,19.0,3.0,12.0,0.0,0.0,3.0,21.0,28.333,3.0,12.0,0.0,True,True,False,2024-12-29,13:00,-1.0,38.0,True
2024,18,2024_18_BUF_NE,NE,BUF,7.0,309.0,259.0,245.0,137.0,67.0,122.0,202.0,186.0,2.0,2.0,0.004,-0.086,-0.086,0.004,0.117,-0.33,-0.33,0.117,13.711,-9.169,0.43,0.41,0.278,-7.123,0.0,1.0,2.0,4.0,0.0,0.001,0.051,0.074,0.013,0.012,19.0,15.0,0.45,0.398,0.65,0.59,0.025,0.084,1.0,0.0,-1.656,173,84,89,0,outdoors,fieldturf,1,0,0,12,9,0,0.0,3.0,15.0,31.333,3.0,13.0,0.0,3.0,0.0,37.333,25.667,13.0,3.0,0.0,True,True,False,2025-01-05,13:00,-3.0,36.5,True
2024,18,2024_18_CAR_ATL,ATL,CAR,-6.0,537.0,425.0,315.0,295.0,222.0,131.0,201.0,186.0,5.0,6.0,0.199,0.33,0.33,0.199,0.738,1.315,1.315,0.738,-6.811,7.072,0.642,0.553,18.86,28.07,0.0,1.0,0.0,5.0,0.001,0.001,0.096,0.083,0.021,0.012,31.0,25.0,0.427,0.482,0.781,0.459,0.104,0.012,2.0,1.0,-2.133,191,95,83,13,closed,fieldturf,0,1,0,14,7,0,2.0,1.0,24.333,15.333,8.0,8.0,0.0,1.0,2.0,21.333,36.0,4.0,12.0,0.0,True,True,False,2025-01-05,13:00,7.5,48.5,False
2024,18,2024_18_CHI_GB,GB,CHI,-2.0,367.0,224.0,184.0,148.0,183.0,76.0,203.0,187.0,3.0,2.0,-0.169,-0.13,-0.13,-0.169,-0.525,0.021,0.021,-0.525,0.418,11.139,0.449,0.395,-13.221,-7.211,1.0,3.0,2.0,7.0,0.0,0.0,0.039,0.088,0.0,0.012,20.0,16.0,0.405,0.432,0.57,0.481,0.152,0.148,1.0,0.0,-1.081,168,84,84,0,outdoors,grass,0,1,0,19,2,0,2.0,1.0,29.667,13.333,11.0,5.0,0.0,0.0,3.0,10.667,23.333,4.0,12.0,0.0,True,True,False,2025-01-05,13:00,10.0,41.5,True
2024,18,2024_18_CIN_PIT,PIT,CIN,-2.0,193.0,314.0,134.0,246.0,59.0,69.0,202.0,187.0,2.0,1.0,-0.003,0.058,0.058,-0.003,-0.478,0.042,0.042,-0.478,-9.403,8.202,0.434,0.528,-0.204,5.202,4.0,4.0,5.0,7.0,0.001,0.0,0.053,0.057,0.0,0.0,16.0,21.0,0.526,0.578,0.553,0.833,0.276,0.022,0.0,0.0,-0.699,178,90,88,0,outdoors,grass,0,1,0,16,5,0,0.0,3.0,13.333,30.0,10.0,6.0,0.0,3.0,0.0,30.333,19.0,8.0,8.0,0.0,True,True,False,2025-01-04,20:00,-2.5,48.5,True
2024,18,2024_18_CLE_BAL,BAL,CLE,25.0,437.0,230.0,259.0,177.0,178.0,54.0,201.0,186.0,4.0,2.0,0.093,-0.255,-0.255,0.093,0.026,-0.406,-0.406,0.026,-7.975,-12.123,0.459,0.342,7.917,-19.409,2.0,0.0,3.0,5.0,0.001,0.0,0.083,0.054,0.0,0.0,20.0,13.0,0.447,0.532,0.6,0.61,0.012,0.026,2.0,3.0,-0.352,170,86,84,0,outdoors,grass,1,0,0,14,7,0,3.0,0.0,33.333,11.0,11.0,5.0,0.0,0.0,3.0,5.333,21.667,3.0,13.0,0.0,True,True,False,2025-01-04,16:30,19.5,42.5,True
2024,18,2024_18_HOU_TEN,TEN,HOU,-9.0,316.0,374.0,244.0,176.0,72.0,199.0,202.0,187.0,2.0,2.0,-0.101,0.052,0.052,-0.101,-0.215,0.35,0.35,-0.215,-1.605,-3.866,0.403,0.513,-7.748,9.152,1.0,2.0,2.0,5.0,0.0,0.0,0.067,0.066,0.027,0.013,14.0,18.0,0.416,0.416,0.571,0.416,0.091,0.039,0.0,0.0,-1.864,165,83,82,0,outdoors,grass,0,1,0,9,12,0,0.0,3.0,23.333,31.667,3.0,13.0,0.0,1.0,2.0,13.667,23.333,9.0,7.0,0.0,True,True,False,2025-01-05,13:00,2.5,36.5,True
2024,18,2024_18_JAX_IND,IND,JAX,3.0,429.0,319.0,252.0,223.0,177.0,98.0,201.0,186.0,2.0,2.0,0.048,0.056,0.056,0.048,0.075,-0.154,-0.154,0.075,-7.872,-2.725,0.545,0.472,4.78,5.008,2.0,3.0,5.0,5.0,0.0,0.001,0.051,0.057,0.0,0.0,24.0,19.0,0.44,0.416,0.65,0.562,0.06,0.112,2.0,1.0,-1.201,197,91,87,19,closed,fieldturf,1,0,0,9,12,0,1.0,2.0,28.0,35.333,7.0,9.0,0.0,1.0,2.0,19.667,21.333,4.0,12.0,0.0,True,True,False,2025-01-05,13:00,3.5,45.5,False
2024,18,2024_18_KC_DEN,DEN,KC,38.0,479.0,98.0,372.0,76.0,108.0,22.0,201.0,186.0,5.0,0.0,0.315,-0.31,-0.31,0.315,0.308,-0.146,-0.146,0.308,19.026,-5.399,0.563,0.306,27.394,-15.202,5.0,0.0,9.0,0.0,0.001,0.0,0.118,0.02,0.024,0.02,29.0,5.0,0.414,0.48,0.356,0.7,0.092,0.0,2.0,2.0,4.19,143,77,66,0,outdoors,grass,1,0,0,4,17,0,1.0,2.0,27.333,25.667,9.0,7.0,0.0,3.0,0.0,25.667,12.0,15.0,1.0,0.0,True,True,False,2025-01-05,16:25,10.5,40.5,True
2024,18,2024_18_LAC_LV,LV,LAC,-14.0,264.0,475.0,234.0,379.0,31.0,97.0,201.0,186.0,2.0,3.0,0.009,0.213,0.213,0.009,-0.109,0.443,0.443,-0.109,4.726,10.005,0.522,0.559,0.588,19.765,1.0,0.0,3.0,5.0,0.0,0.001,0.03,0.076,0.015,0.011,16.0,25.0,0.582,0.426,0.567,0.5,0.134,0.053,1.0,1.0,-1.503,172,93,79,0,dome,grass,0,1,0,10,11,0,2.0,1.0,17.667,13.0,4.0,12.0,0.0,2.0,1.0,30.333,24.667,10.0,6.0,0.0,True,True,False,2025-01-05,16:25,-7.0,42.5,False
2024,18,2024_18_MIA_NYJ,NYJ,MIA,12.0,377.0,334.0,257.0,215.0,120.0,119.0,201.0,188.0,4.0,2.0,0.069,-0.067,-0.067,0.069,0.054,-0.379,-0.379,0.054,-2.959,4.805,0.481,0.471,5.455,-2.151,4.0,3.0,9.0,4.0,0.001,0.001,0.064,0.035,0.013,0.035,22.0,21.0,0.519,0.557,0.557,0.636,0.215,0.068,0.0,0.0,-2.096,176,88,88,0,outdoors,fieldturf,1,0,0,6,15,0,1.0,2.0,18.333,28.0,4.0,12.0,0.0,2.0,1.0,20.333,13.333,8.0,8.0,0.0,True,True,False,2025-01-05,16:25,1.5,39.5,True
2024,18,2024_18_MIN_DET,DET,MIN,22.0,394.0,262.0,216.0,153.0,178.0,110.0,201.0,186.0,4.0,0.0,0.036,-0.25,-0.25,0.036,0.172,-0.281,-0.281,0.172,10.008,-17.654,0.512,0.362,3.02,-19.979,2.0,2.0,10.0,6.0,0.001,0.0,0.061,0.038,0.024,0.0,24.0,13.0,0.429,0.593,0.381,0.519,0.071,0.148,2.0,3.0,-1.018,172,86,86,0,dome,fieldturf,1,0,0,10,11,0,2.0,1.0,38.667,33.0,14.0,2.0,0.0,3.0,0.0,28.0,20.333,14.0,2.0,0.0,True,True,False,2025-01-05,20:20,3.0,56.5,False
2024,18,2024_18_NO_TB,TB,NO,8.0,395.0,292.0,292.0,239.0,104.0,53.0,201.0,186.0,3.0,1.0,0.133,0.053,0.053,0.133,0.507,0.051,0.051,0.507,2.945,1.911,0.482,0.506,11.264,4.425,2.0,1.0,6.0,1.0,0.001,0.0,0.119,0.037,0.012,0.024,19.0,19.0,0.465,0.578,0.558,0.578,0.0,0.036,1.0,1.0,-1.923,179,91,88,0,outdoors,grass,1,0,0,8,13,0,2.0,1.0,37.333,19.0,9.0,7.0,0.0,0.0,3.0,9.667,26.333,5.0,11.0,0.0,True,True,False,2025-01-05,13:00,14.5,44.5,True
2024,18,2024_18_NYG_PHI,PHI,NYG,7.0,303.0,238.0,252.0,138.0,52.0,100.0,201.0,186.0,2.0,1.0,-0.005,-0.083,-0.083,-0.005,0.152,-0.274,-0.274,0.152,-2.228,4.486,0.44,0.426,-0.381,-5.65,0.0,2.0,2.0,7.0,0.001,0.0,0.037,0.059,0.012,0.029,21.0,10.0,0.506,0.426,0.612,0.574,0.118,0.103,1.0,0.0,0.346,165,82,83,0,outdoors,grass,1,0,0,17,4,0,2.0,1.0,33.667,18.667,13.0,3.0,0.0,1.0,2.0,22.0,34.0,3.0,13.0,0.0,True,True,False,2025-01-05,13:00,3.0,36.5,True
2024,18,2024_18_SEA_LA,LA,SEA,-5.0,403.0,336.0,324.0,210.0,79.0,127.0,201.0,186.0,2.0,4.0,0.094,0.189,0.189,0.094,0.143,0.662,0.662,0.143,-3.071,6.427,0.494,0.569,7.635,13.633,2.0,3.0,3.0,9.0,0.001,0.001,0.062,0.085,0.025,0.0,20.0,18.0,0.568,0.411,0.444,0.466,0.025,0.055,1.0,2.0,-1.701,161,82,79,0,dome,matrixturf,0,1,0,14,7,0,3.0,0.0,14.667,8.0,10.0,6.0,0.0,1.0,2.0,14.333,20.0,9.0,7.0,0.0,True,True,False,2025-01-05,16:25,-7.5,38.5,False
2024,18,2024_18_SF_ARI,ARI,SF,23.0,393.0,436.0,251.0,306.0,142.0,131.0,201.0,187.0,6.0,3.0,0.247,-0.044,-0.044,0.247,0.489,0.056,0.056,0.489,8.872,-0.327,0.57,0.495,21.244,-4.079,2.0,0.0,4.0,2.0,0.001,0.001,0.048,0.054,0.024,0.011,26.0,26.0,0.453,0.511,0.523,0.649,0.035,0.085,3.0,2.0,-2.067,188,104,84,0,closed,grass,1,0,0,13,8,0,1.0,2.0,23.0,22.0,7.0,9.0,0.0,0.0,3.0,19.0,27.0,6.0,10.0,0.0,True,True,False,2025-01-05,16:25,4.5,42.5,False
2024,18,2024_18_WAS_DAL,DAL,WAS,-4.0,378.0,269.0,236.0,180.0,142.0,90.0,202.0,186.0,1.0,3.0,0.042,0.102,0.102,0.042,0.245,0.772,0.772,0.245,-8.694,4.935,0.44,0.521,4.242,7.482,6.0,2.0,6.0,2.0,0.0,0.001,0.071,0.082,0.01,0.014,23.0,18.0,0.396,0.562,0.564,0.753,0.02,0.548,0.0,0.0,-0.718,186,91,95,0,closed,matrixturf,0,1,0,15,6,0,2.0,1.0,21.0,26.333,7.0,9.0,0.0,3.0,0.0,28.667,25.333,11.0,5.0,0.0,True,True,False,2025-01-05,13:00,-7.0,43.5,False
